"Time (s)"	"Magnetic Field x (µT)"	"Magnetic Field y (µT)"	"Magnetic Field z (µT)"	"Absolute field (µT)"
7.547062082E-1	1.756127930E1	1.558492279E1	-3.652465820E0	2.376192028E1
7.647472083E-1	1.785366821E1	1.519131470E1	-4.433410645E0	2.385759084E1
7.747872083E-1	1.785366821E1	1.519131470E1	-4.433410645E0	2.385759084E1
7.848272083E-1	1.860203552E1	1.497906494E1	-4.410430908E0	2.428703384E1
7.948672083E-1	1.860203552E1	1.497906494E1	-4.410430908E0	2.428703384E1
8.049082083E-1	1.902500916E1	1.462567139E1	-4.965728760E0	2.450550344E1
8.149172083E-1	1.902500916E1	1.462567139E1	-4.965728760E0	2.450550344E1
8.249427499E-1	1.902500916E1	1.462567139E1	-4.965728760E0	2.450550344E1
8.349827500E-1	1.966278076E1	1.420335388E1	-5.162384033E0	2.479940358E1
8.450227500E-1	1.966278076E1	1.420335388E1	-5.162384033E0	2.479940358E1
8.550637499E-1	2.024018860E1	1.420022583E1	-5.232025146E0	2.527223249E1
8.651037499E-1	2.024018860E1	1.420022583E1	-5.232025146E0	2.527223249E1
8.751137500E-1	2.063227844E1	1.394777679E1	-5.301330566E0	2.546243305E1
8.851537500E-1	2.063227844E1	1.394777679E1	-5.301330566E0	2.546243305E1
8.951937499E-1	2.068141174E1	1.346379852E1	-5.557006836E0	2.529575038E1
9.052337500E-1	2.068141174E1	1.346379852E1	-5.557006836E0	2.529575038E1
9.152747500E-1	2.081636047E1	1.329590607E1	-5.965515137E0	2.541041819E1
9.253147499E-1	2.081636047E1	1.329590607E1	-5.965515137E0	2.541041819E1
9.353547499E-1	2.105807495E1	1.294475555E1	-6.594451904E0	2.558311969E1
9.453647500E-1	2.105807495E1	1.294475555E1	-6.594451904E0	2.558311969E1
9.554047500E-1	2.138189697E1	1.262172699E1	-6.994720459E0	2.579572881E1
9.654457499E-1	2.138189697E1	1.262172699E1	-6.994720459E0	2.579572881E1
9.754857500E-1	2.228549194E1	1.254803467E1	-8.017822266E0	2.680264537E1
9.855257500E-1	2.228549194E1	1.254803467E1	-8.017822266E0	2.680264537E1
9.955657499E-1	2.263385010E1	1.196930695E1	-9.150604248E0	2.718987012E1
1.005575750E0	2.263385010E1	1.196930695E1	-9.150604248E0	2.718987012E1
1.015616750E0	2.285009766E1	1.165539551E1	-1.079129028E1	2.782853128E1
1.025656750E0	2.285009766E1	1.165539551E1	-1.079129028E1	2.782853128E1
1.035696750E0	2.331546021E1	1.162990570E1	-1.304003906E1	2.913602598E1
1.045736750E0	2.331546021E1	1.162990570E1	-1.304003906E1	2.913602598E1
1.055777750E0	2.354412842E1	1.201141357E1	-1.553244019E1	3.065708298E1
1.065786750E0	2.354412842E1	1.201141357E1	-1.553244019E1	3.065708298E1
1.075827750E0	2.329766846E1	1.238692474E1	-1.844274902E1	3.219242538E1
1.085867750E0	2.329766846E1	1.238692474E1	-1.844274902E1	3.219242538E1
1.095907750E0	2.247808838E1	1.283808136E1	-2.087164307E1	3.325216195E1
1.105948750E0	2.247808838E1	1.283808136E1	-2.087164307E1	3.325216195E1
1.115988750E0	2.168719482E1	1.331904602E1	-2.315872192E1	3.441014105E1
1.126028750E0	2.168719482E1	1.331904602E1	-2.315872192E1	3.441014105E1
1.136038750E0	2.119580078E1	1.400032043E1	-2.518911743E1	3.577376944E1
1.146078750E0	2.119580078E1	1.400032043E1	-2.518911743E1	3.577376944E1
1.156118750E0	2.076771545E1	1.456955719E1	-2.694570923E1	3.700866450E1
1.166159750E0	2.076771545E1	1.456955719E1	-2.694570923E1	3.700866450E1
1.176199750E0	2.034461975E1	1.489073944E1	-2.840045166E1	3.797661555E1
1.186239750E0	2.034461975E1	1.489073944E1	-2.840045166E1	3.797661555E1
1.196249750E0	1.949885559E1	1.496434784E1	-2.989538574E1	3.870234055E1
1.206289750E0	1.949885559E1	1.496434784E1	-2.989538574E1	3.870234055E1
1.216330750E0	1.920776367E1	1.544806671E1	-3.064068604E1	3.932470713E1
1.226370750E0	1.920776367E1	1.544806671E1	-3.064068604E1	3.932470713E1
1.236410750E0	1.904595947E1	1.599756622E1	-3.162948608E1	4.023798066E1
1.246450750E0	1.904595947E1	1.599756622E1	-3.162948608E1	4.023798066E1
1.256460750E0	1.892507935E1	1.602359009E1	-3.232769775E1	4.074302529E1
1.266501750E0	1.892507935E1	1.602359009E1	-3.232769775E1	4.074302529E1
1.276541750E0	1.839863586E1	1.608230591E1	-3.308041382E1	4.112741353E1
1.286581750E0	1.839863586E1	1.608230591E1	-3.308041382E1	4.112741353E1
1.296621750E0	1.811422729E1	1.576860809E1	-3.370312500E1	4.138447615E1
1.306662750E0	1.811422729E1	1.576860809E1	-3.370312500E1	4.138447615E1
1.316702750E0	1.762666321E1	1.575048828E1	-3.425762939E1	4.162165673E1
1.326712750E0	1.762666321E1	1.575048828E1	-3.425762939E1	4.162165673E1
1.336752750E0	1.736529541E1	1.558867645E1	-3.455609131E1	4.169752708E1
1.346792750E0	1.736529541E1	1.558867645E1	-3.455609131E1	4.169752708E1
1.356833750E0	1.747126770E1	1.554335785E1	-3.485571289E1	4.197334737E1
1.366873750E0	1.747126770E1	1.554335785E1	-3.485571289E1	4.197334737E1
1.376913750E0	1.744302368E1	1.536699677E1	-3.529058838E1	4.225907350E1
